date,campaign,clicks,impressions,ctr,cpc,conversions,cost,roas,revenue,source
2024-01-28 00:00:00 UTC,유튜브 디맨드젠,506,8998,2.585199966,2.54112028,99,458.3890987,2.520691555,8751.398398,Google
2024-02-16 00:00:00 UTC,유튜브 디맨드젠,1900,27864,1.427866662,1.775055224,99,1237.258144,2.696236079,18653.3963,Google
2024-03-19 00:00:00 UTC,유튜브 디맨드젠,4432,34076,3.838919116,2.34090476,99,383.8714619,1.351105154,5782.98462,Google
2023-05-06 00:00:00 UTC,캉카스백화점_GDN,2006,25007,2.339001534,0.229423155,10,3145.451903,2.548016273,19662.70006,Google
2023-07-25 00:00:00 UTC,캉카스백화점_GDN,1913,39505,1.761149944,4.378408521,10,4628.948431,1.427886221,15775.74201,Google
2023-08-29 00:00:00 UTC,캉카스백화점_GDN,4695,6870,1.583120437,2.309250827,10,836.2007667,2.257802046,15695.02475,Google
2024-05-09 00:00:00 UTC,캉카스백화점_GDN,1203,35927,3.325147648,1.899707823,10,3712.559971,2.936479585,1120.647859,Google
2024-06-25 00:00:00 UTC,캉카스백화점_GDN,1336,28226,1.753834221,3.363536341,10,2859.416573,2.800870986,1046.803292,Google
2023-02-04 00:00:00 UTC,캉카스백화점_GDN,2755,28491,1.980271534,0.381062662,11,1643.75124,1.350729855,5972.691352,Google
2023-03-02 00:00:00 UTC,캉카스백화점_GDN,3340,17503,4.211592152,4.886007788,11,984.509328,1.574072572,3252.89267,Google
2023-07-27 00:00:00 UTC,캉카스백화점_GDN,673,39333,4.266713077,4.049332943,11,1515.68477,2.791819658,15859.19127,Google
2023-11-17 00:00:00 UTC,캉카스백화점_GDN,1440,3511,4.851564907,0.291393542,11,1803.883414,1.721373505,10847.32316,Google
2024-05-22 00:00:00 UTC,캉카스백화점_GDN,2102,22191,0.863045662,2.064249858,11,3529.896778,2.243604686,10946.16423,Google
2024-06-22 00:00:00 UTC,캉카스백화점_GDN,2627,48604,3.137666723,1.183404194,11,2029.859135,1.860636764,10365.89858,Google
2024-07-19 00:00:00 UTC,캉카스백화점_GDN,885,26968,2.197819436,3.499252031,11,4515.91474,2.929867568,2438.475727,Google
2023-02-06 00:00:00 UTC,캉카스백화점_GDN,4159,33227,4.833715332,1.22067057,12,2393.182141,1.306696379,19227.46416,Google
2023-04-30 00:00:00 UTC,캉카스백화점_GDN,3846,38682,1.385052551,3.352490176,12,1392.359577,2.576876774,1940.453286,Google
2023-07-24 00:00:00 UTC,캉카스백화점_GDN,3751,29634,2.86968895,1.628522857,12,2098.512405,2.553464067,14959.86847,Google
2024-01-06 00:00:00 UTC,캉카스백화점_GDN,4894,32106,3.506025635,1.250861567,12,3204.931292,1.711637272,8170.026968,Google
2024-05-04 00:00:00 UTC,캉카스백화점_GDN,158,39061,4.636711673,2.561973905,12,2836.532189,1.921056499,5025.183051,Google
2024-05-31 00:00:00 UTC,캉카스백화점_GDN,1334,14189,1.220224715,4.346552216,12,1303.490931,1.058249841,4115.250285,Google
2023-01-20 00:00:00 UTC,캉카스백화점_GDN,2205,18718,1.954744521,3.01535493,13,509.1175792,2.432839754,19126.26585,Google
2023-10-05 00:00:00 UTC,캉카스백화점_GDN,3563,38153,1.709745427,1.467852322,13,4185.847295,1.350693942,16568.60125,Google
2024-03-22 00:00:00 UTC,캉카스백화점_GDN,4835,34495,4.003990979,3.604747764,13,3778.426529,2.035914622,9793.508882,Google
2024-04-21 00:00:00 UTC,캉카스백화점_GDN,3556,5326,2.512178417,4.118790795,13,950.2396075,2.518019633,10577.89675,Google
2023-10-23 00:00:00 UTC,캉카스백화점_GDN,1236,20717,3.813113527,1.349552485,14,1023.338137,2.536695545,13600.79445,Google
2024-04-26 00:00:00 UTC,캉카스백화점_GDN,710,45802,1.096719946,0.841277398,14,4342.73216,2.885922643,14295.13213,Google
2023-07-11 00:00:00 UTC,캉카스백화점_GDN,388,13277,2.332254353,3.534006385,15,852.0549143,1.880730129,6792.915738,Google
2023-08-15 00:00:00 UTC,캉카스백화점_GDN,259,5628,4.684317334,2.342911232,15,4029.652876,2.855564828,12599.67303,Google
2023-12-14 00:00:00 UTC,캉카스백화점_GDN,4775,30994,0.576646245,2.291810537,15,3931.969553,1.234583603,16423.34091,Google
2024-01-07 00:00:00 UTC,캉카스백화점_GDN,829,46658,0.655087647,4.52143101,15,4086.028628,2.898313991,4273.558619,Google
2024-01-14 00:00:00 UTC,캉카스백화점_GDN,456,16541,1.770212082,1.064979803,15,1907.751098,1.980705989,13604.29687,Google
2024-01-22 00:00:00 UTC,캉카스백화점_GDN,870,27588,3.90123602,1.574993944,15,1975.3848,1.051616241,12521.97848,Google
2024-02-26 00:00:00 UTC,캉카스백화점_GDN,1122,10959,3.61643496,0.559614703,15,1053.611194,1.699227046,19220.09216,Google
2023-03-25 00:00:00 UTC,캉카스백화점_GDN,159,32910,3.171731664,1.368424656,16,2173.181506,2.034717326,10301.64733,Google
2023-10-19 00:00:00 UTC,캉카스백화점_GDN,1751,47325,3.524493512,3.521623593,16,2771.539983,2.10402522,2683.590093,Google
2023-11-13 00:00:00 UTC,캉카스백화점_GDN,3270,38874,2.566618347,1.679588064,16,2662.199035,2.852868745,9056.7346,Google
2023-12-11 00:00:00 UTC,캉카스백화점_GDN,2544,16099,3.211376045,0.983595102,16,2369.620776,2.204357705,2307.220617,Google
2024-08-15 00:00:00 UTC,캉카스백화점_GDN,4221,14180,4.090533747,2.109552742,16,335.3316275,2.799947682,13169.80264,Google
2024-08-24 00:00:00 UTC,캉카스백화점_GDN,2521,48665,4.174916727,2.539025732,16,3288.534281,1.007511474,1823.18623,Google
2023-03-22 00:00:00 UTC,캉카스백화점_GDN,819,29529,3.934940525,3.890593732,17,2880.426809,1.515282233,17940.08908,Google
2023-04-21 00:00:00 UTC,캉카스백화점_GDN,4887,31129,1.262753932,2.873599893,17,2414.02655,1.93739562,17417.83227,Google
2023-06-24 00:00:00 UTC,캉카스백화점_GDN,1115,11704,0.896267496,1.833512716,17,1963.017384,1.755690897,5335.719632,Google
2023-07-09 00:00:00 UTC,캉카스백화점_GDN,634,25063,2.614189308,0.292780763,17,4205.00688,1.55713285,3843.401857,Google
2023-09-07 00:00:00 UTC,캉카스백화점_GDN,1143,36126,3.021590389,2.032816116,17,2560.291191,1.74860125,7392.971208,Google
2023-09-10 00:00:00 UTC,캉카스백화점_GDN,3032,19898,0.740969929,4.926575981,17,4376.055654,1.855720971,6740.227001,Google
2023-11-04 00:00:00 UTC,캉카스백화점_GDN,2677,13366,2.082824401,2.875534195,17,458.076093,1.711924223,16865.45795,Google
2023-11-30 00:00:00 UTC,캉카스백화점_GDN,3563,16407,2.114664054,3.436145684,17,2862.840214,2.179697427,16591.72631,Google
2024-06-23 00:00:00 UTC,캉카스백화점_GDN,2150,6692,2.383498045,2.843828967,17,4742.236802,2.295791645,13633.83454,Google
2024-07-03 00:00:00 UTC,캉카스백화점_GDN,2570,45477,3.220743148,4.622481441,17,1462.334064,2.516465558,13020.63202,Google
2024-07-08 00:00:00 UTC,캉카스백화점_GDN,2574,20233,2.029746397,4.717456692,17,1800.557199,2.053436103,19601.98931,Google
2023-08-07 00:00:00 UTC,캉카스백화점_GDN,2497,19483,2.090253799,3.451011392,18,525.9976631,1.391922298,6008.199879,Google
2023-09-21 00:00:00 UTC,캉카스백화점_GDN,1857,2481,1.420161969,1.661487244,18,1946.401096,2.926620217,12228.14707,Google
2023-10-20 00:00:00 UTC,캉카스백화점_GDN,4912,43963,0.932080914,0.711009132,18,4077.274704,2.589634014,8320.653198,Google
2023-10-30 00:00:00 UTC,캉카스백화점_GDN,3886,35930,1.112092921,3.034348461,18,2282.750725,2.459577548,5936.484256,Google
2023-11-20 00:00:00 UTC,캉카스백화점_GDN,1437,24190,3.187910938,1.031070121,18,1481.753408,2.724096134,4978.986091,Google
2024-03-26 00:00:00 UTC,캉카스백화점_GDN,3299,8094,4.247651796,4.68239967,18,4673.231394,1.000283367,19841.80438,Google
2024-05-30 00:00:00 UTC,캉카스백화점_GDN,282,3728,3.086018482,1.020488595,18,3535.244022,1.772025121,16708.77748,Google
2023-12-03 00:00:00 UTC,캉카스백화점_GDN,4685,23732,0.690738075,3.255661961,19,1214.206357,1.441432339,19521.18866,Google
2024-06-24 00:00:00 UTC,캉카스백화점_GDN,4724,12135,0.571898583,4.662523609,19,637.9246499,2.130915761,10943.51209,Google
2023-01-08 00:00:00 UTC,캉카스백화점_GDN,3801,19062,3.092058203,2.91848894,20,4437.193653,1.122260103,14424.59394,Google
2023-02-05 00:00:00 UTC,캉카스백화점_GDN,3354,36442,2.547529839,0.517215004,20,1079.713412,1.938971123,19185.64658,Google
2023-04-05 00:00:00 UTC,캉카스백화점_GDN,1808,17210,2.268354998,1.543635232,20,3642.511906,2.093119288,9928.70769,Google
2023-05-25 00:00:00 UTC,캉카스백화점_GDN,1649,2201,4.991958949,4.257128221,20,702.4879492,1.028682172,10985.4637,Google
2023-07-20 00:00:00 UTC,캉카스백화점_GDN,1581,49031,1.949647332,3.935940422,20,1052.006796,2.656958698,1678.014474,Google
2023-09-28 00:00:00 UTC,캉카스백화점_GDN,4871,43232,3.320098571,1.266652603,20,4314.551321,2.109497243,4974.102086,Google
2023-10-13 00:00:00 UTC,캉카스백화점_GDN,1934,29721,4.191758777,0.288625747,20,3738.733983,2.788898436,4050.999684,Google
2023-12-26 00:00:00 UTC,캉카스백화점_GDN,3809,28935,4.220478768,2.518006201,20,4888.324868,2.305299165,15838.12443,Google
2024-02-03 00:00:00 UTC,캉카스백화점_GDN,4907,3469,4.145146975,1.264966245,20,4277.668425,2.572388111,1829.367451,Google
2024-03-19 00:00:00 UTC,캉카스백화점_GDN,955,16269,1.521878759,0.714328515,20,1840.145575,1.64882611,2729.539026,Google
2024-07-24 00:00:00 UTC,캉카스백화점_GDN,443,7291,2.932505915,4.062690942,20,3422.386641,1.081881276,13839.89093,Google
2024-08-20 00:00:00 UTC,캉카스백화점_GDN,3697,7895,3.272629602,0.838569532,20,1876.078457,2.946504361,14817.31851,Google
2023-02-26 00:00:00 UTC,캉카스백화점_GDN,3164,13109,4.445086827,0.379871032,21,4732.801819,2.329484646,12993.15612,Google
2023-04-26 00:00:00 UTC,캉카스백화점_GDN,4913,21664,2.269472179,3.34025305,21,2515.746943,2.583771008,14606.16113,Google
2023-05-17 00:00:00 UTC,캉카스백화점_GDN,2357,15325,1.691843764,3.071243876,21,4892.974634,2.087889245,18074.06145,Google
2023-08-28 00:00:00 UTC,캉카스백화점_GDN,4510,29056,2.917550721,3.200609528,21,2280.250217,2.233618723,18059.92587,Google
2023-11-05 00:00:00 UTC,캉카스백화점_GDN,4182,27792,4.32677544,4.035353416,21,1334.382193,2.225580142,4479.850125,Google
2024-02-07 00:00:00 UTC,캉카스백화점_GDN,4421,39703,3.901020011,3.457125919,21,755.4880311,1.948145543,1470.197895,Google
2023-04-17 00:00:00 UTC,캉카스백화점_GDN,3243,3573,1.547374341,3.593848101,22,3451.280814,1.534900889,5194.576323,Google
2023-04-22 00:00:00 UTC,캉카스백화점_GDN,692,45086,2.719357243,2.578756931,22,446.6729788,2.321793691,13322.84659,Google
2023-12-22 00:00:00 UTC,캉카스백화점_GDN,3552,46333,4.033136541,4.006085907,22,1694.795958,2.909155663,18797.97046,Google
2023-02-09 00:00:00 UTC,캉카스백화점_GDN,1725,6911,4.341242911,0.613014758,23,2701.47213,2.295778545,12717.34327,Google
2023-03-01 00:00:00 UTC,캉카스백화점_GDN,1673,35934,3.741289946,4.20163171,23,124.0087203,1.468205409,19711.83763,Google
2023-04-23 00:00:00 UTC,캉카스백화점_GDN,2012,32487,4.941934873,0.360893195,23,4986.094112,1.930427496,2714.880035,Google
2024-01-18 00:00:00 UTC,캉카스백화점_GDN,112,12759,3.239507572,4.180570874,23,463.3195901,1.286193724,15055.24078,Google
2024-01-23 00:00:00 UTC,캉카스백화점_GDN,2081,46969,2.168592234,3.549182844,23,719.123322,1.716296986,18365.02079,Google
2024-01-25 00:00:00 UTC,캉카스백화점_GDN,2102,38725,3.910078744,3.034911635,23,4521.973428,1.758571466,5392.430352,Google
2024-06-06 00:00:00 UTC,캉카스백화점_GDN,608,1170,2.094603111,2.96001381,23,3781.195467,1.789037162,18138.25535,Google
2024-07-20 00:00:00 UTC,캉카스백화점_GDN,3097,48023,4.645497951,4.788956083,23,2274.53084,1.335516717,2582.617502,Google
2023-05-03 00:00:00 UTC,캉카스백화점_GDN,1182,2772,1.372665685,2.545155558,24,235.2758282,2.811888156,11675.43491,Google
2023-06-29 00:00:00 UTC,캉카스백화점_GDN,3950,14873,3.954691078,2.649598922,24,4472.937485,2.305209555,10833.53462,Google
2023-08-17 00:00:00 UTC,캉카스백화점_GDN,2959,48817,1.3032435,2.697313339,24,2051.835787,2.020119057,7627.193881,Google
2024-01-15 00:00:00 UTC,캉카스백화점_GDN,1010,2895,4.076708901,4.765013333,24,1490.00659,1.135419274,12431.54407,Google
2024-02-27 00:00:00 UTC,캉카스백화점_GDN,4046,39237,3.543880883,1.799952607,24,2973.05677,2.827056839,19724.02155,Google
2024-03-07 00:00:00 UTC,캉카스백화점_GDN,1771,45441,1.441720886,1.484068692,24,4168.793831,2.780367614,8371.131916,Google
2024-04-24 00:00:00 UTC,캉카스백화점_GDN,1353,17276,2.970509171,2.026935319,24,841.7604628,1.602424348,8255.168137,Google
2024-05-28 00:00:00 UTC,캉카스백화점_GDN,1978,5069,4.501518419,4.735747688,24,280.5008736,2.020392704,5440.197345,Google
2024-06-20 00:00:00 UTC,캉카스백화점_GDN,4118,18464,3.758785263,3.970622898,24,2965.264602,2.988682433,8925.898389,Google
2024-07-07 00:00:00 UTC,캉카스백화점_GDN,3491,27594,4.753423491,4.580183515,24,3441.63379,2.352138315,2993.417621,Google
2023-06-22 00:00:00 UTC,캉카스백화점_GDN,240,48983,4.145965713,3.986557338,25,3414.327115,2.902518507,7224.959072,Google
2023-12-30 00:00:00 UTC,캉카스백화점_GDN,4426,46204,1.306623217,3.233147661,25,1765.003432,1.46319635,15299.08381,Google
2024-03-18 00:00:00 UTC,캉카스백화점_GDN,4266,6056,4.834361076,1.811385039,25,2012.31385,2.885726003,5669.172744,Google
2024-08-27 00:00:00 UTC,캉카스백화점_GDN,3147,26095,1.040130931,2.337230799,25,4588.276644,2.073856904,15324.43927,Google
2023-03-10 00:00:00 UTC,캉카스백화점_GDN,703,24748,3.383480094,3.424450801,26,749.2591425,1.095110632,4285.939663,Google
2023-05-05 00:00:00 UTC,캉카스백화점_GDN,3123,28333,1.73527162,3.193234954,26,4268.290086,1.482311284,5750.144275,Google
2023-08-24 00:00:00 UTC,캉카스백화점_GDN,2382,48747,3.615418883,1.601708232,26,2812.545989,1.189230054,3943.559117,Google
2023-10-17 00:00:00 UTC,캉카스백화점_GDN,2001,2949,0.669772542,0.28337917,26,334.9079244,2.333621601,16955.67162,Google
2023-12-31 00:00:00 UTC,캉카스백화점_GDN,1138,24942,4.369977405,4.498479361,26,1060.373168,2.613968891,7883.362907,Google
2024-02-17 00:00:00 UTC,캉카스백화점_GDN,4406,8669,3.935135093,4.195310614,26,4012.330131,2.0518364,2481.888666,Google
2024-03-10 00:00:00 UTC,캉카스백화점_GDN,2910,35226,2.22436146,2.116543341,26,1040.437618,2.583616197,2581.401462,Google
2024-07-28 00:00:00 UTC,캉카스백화점_GDN,3280,27284,1.208262906,2.908787636,26,152.3161059,1.638070845,6854.67376,Google
2024-08-07 00:00:00 UTC,캉카스백화점_GDN,506,36776,2.066011253,2.112845118,26,2940.118771,1.329143981,13083.95079,Google
2024-02-12 00:00:00 UTC,캉카스백화점_GDN,1423,32526,3.750987739,4.032674718,27,1214.84097,2.73374435,18811.87468,Google
2024-08-26 00:00:00 UTC,캉카스백화점_GDN,746,36997,1.759094741,2.027358741,27,3955.444035,2.00015237,16384.84772,Google
2023-01-21 00:00:00 UTC,캉카스백화점_GDN,3626,27433,2.67199263,2.506468301,28,4513.701612,1.726766193,18468.09818,Google
2023-02-13 00:00:00 UTC,캉카스백화점_GDN,692,7078,2.559099567,1.428119501,28,831.4624892,2.619247169,3877.633817,Google
2023-06-25 00:00:00 UTC,캉카스백화점_GDN,1337,24684,1.382307689,3.472344162,28,1006.402816,1.518160966,10357.11576,Google
2023-11-10 00:00:00 UTC,캉카스백화점_GDN,4979,25514,4.239584552,4.76759767,28,340.6100132,2.2992511,4761.886423,Google
2024-01-09 00:00:00 UTC,캉카스백화점_GDN,4749,46609,3.320038369,2.814101979,28,4135.701936,1.239013291,8665.285955,Google
2024-08-30 00:00:00 UTC,캉카스백화점_GDN,147,49656,3.172486279,0.630886685,28,528.3236798,2.762253464,9843.139292,Google
2023-05-23 00:00:00 UTC,캉카스백화점_GDN,3590,25014,4.712034905,2.60771256,29,3560.017796,1.006382719,11579.21834,Google
2023-06-21 00:00:00 UTC,캉카스백화점_GDN,1698,17289,3.373406001,4.100533716,29,1080.615061,1.989608534,2542.660692,Google
2023-10-21 00:00:00 UTC,캉카스백화점_GDN,4905,24033,1.587918276,0.626246138,29,1458.631564,1.333005205,11661.89236,Google
2023-12-08 00:00:00 UTC,캉카스백화점_GDN,3486,2406,0.754542851,3.010156473,29,2916.420062,1.873597097,1850.381365,Google
2024-03-30 00:00:00 UTC,캉카스백화점_GDN,3063,10476,2.052345343,3.158675088,29,4411.345881,1.647964772,7753.631415,Google
2024-05-25 00:00:00 UTC,캉카스백화점_GDN,3529,38865,0.932542534,1.371540998,29,839.3689633,2.287995839,14873.49192,Google
2023-02-03 00:00:00 UTC,캉카스백화점_GDN,2670,12305,4.199853149,2.24392886,30,4678.737007,2.459619017,11922.78095,Google
2023-06-14 00:00:00 UTC,캉카스백화점_GDN,3680,24450,1.85979064,2.023438414,30,2888.33229,1.138179397,5800.78983,Google
2023-09-27 00:00:00 UTC,캉카스백화점_GDN,2522,15255,4.316129968,1.906324536,30,1629.929298,1.732275245,1376.804332,Google
2023-10-08 00:00:00 UTC,캉카스백화점_GDN,1186,35389,2.212877524,0.689651736,30,2515.395738,1.67330288,18157.30761,Google
2023-10-27 00:00:00 UTC,캉카스백화점_GDN,4736,12562,3.978623521,2.887163269,30,2134.679624,1.522817199,12037.96901,Google
2023-08-11 00:00:00 UTC,캉카스백화점_GDN,1886,39016,2.382371314,3.258280383,31,2468.858728,1.397591697,14373.23538,Google
2023-11-06 00:00:00 UTC,캉카스백화점_GDN,1049,41701,1.545843078,3.678635605,31,2696.741734,2.058805644,11678.32376,Google
2023-11-15 00:00:00 UTC,캉카스백화점_GDN,3026,16449,0.893927723,2.739574593,31,4533.077967,2.853830485,13486.1925,Google
2024-02-10 00:00:00 UTC,캉카스백화점_GDN,660,21942,2.076264235,1.811677351,31,3748.612935,1.288548944,16638.87535,Google
2024-03-16 00:00:00 UTC,캉카스백화점_GDN,1482,27793,1.551854131,1.678516749,31,932.6929636,1.035346057,6020.123401,Google
2024-03-31 00:00:00 UTC,캉카스백화점_GDN,4082,7643,3.537359618,4.346302428,31,4436.430703,2.098930157,12379.78293,Google
2024-04-23 00:00:00 UTC,캉카스백화점_GDN,978,18411,4.221237265,2.996430018,31,3557.0351,2.404429817,9724.979157,Google
2023-06-26 00:00:00 UTC,캉카스백화점_GDN,107,11563,2.589914363,0.704669706,32,2769.983869,1.851410441,15566.04555,Google
2023-09-04 00:00:00 UTC,캉카스백화점_GDN,2004,38077,2.445578313,3.484187441,32,4810.021094,2.137877213,8949.295333,Google
2023-10-16 00:00:00 UTC,캉카스백화점_GDN,817,28644,1.405399141,1.437851606,32,2587.857236,2.85827469,16155.43883,Google
2024-04-06 00:00:00 UTC,캉카스백화점_GDN,3266,2469,2.573896574,2.349462206,32,1982.062802,1.75690068,2965.124037,Google
2023-03-08 00:00:00 UTC,캉카스백화점_GDN,3815,43249,2.421247984,4.031593252,33,1627.488285,1.097891487,17402.45826,Google
2023-04-25 00:00:00 UTC,캉카스백화점_GDN,3813,1852,4.618021286,2.478078919,33,4930.315482,1.87135066,10498.11735,Google
2023-06-05 00:00:00 UTC,캉카스백화점_GDN,4325,28811,3.219393532,1.1272516,33,4171.528077,1.59686062,10523.94287,Google
2023-09-12 00:00:00 UTC,캉카스백화점_GDN,4885,5410,4.325510443,4.427760976,33,3929.344999,2.475271333,6319.513864,Google
2024-01-05 00:00:00 UTC,캉카스백화점_GDN,4551,29856,3.513969946,3.86402346,33,1833.681242,2.873130703,1761.708339,Google
2024-07-05 00:00:00 UTC,캉카스백화점_GDN,1335,42182,1.344702031,0.470904356,33,151.2131293,1.363874198,1434.195029,Google
2024-08-21 00:00:00 UTC,캉카스백화점_GDN,4661,29550,3.916086381,4.401638321,33,723.437613,2.719040818,15907.1039,Google
2023-01-26 00:00:00 UTC,캉카스백화점_GDN,232,23565,4.960508158,3.745958255,34,3539.488745,2.25395629,15154.46339,Google
2023-02-23 00:00:00 UTC,캉카스백화점_GDN,1646,14155,1.37417902,4.251910789,34,452.9806336,2.542819876,6607.032477,Google
2023-03-03 00:00:00 UTC,캉카스백화점_GDN,2398,18053,2.077114652,0.588536926,34,3295.835478,2.855612134,6437.069243,Google
2023-04-08 00:00:00 UTC,캉카스백화점_GDN,4255,8109,3.491128063,3.234419386,34,2525.32218,1.689251027,12214.23233,Google
2023-04-15 00:00:00 UTC,캉카스백화점_GDN,765,22449,3.632680133,2.842945282,34,4288.226088,1.510685164,11541.72408,Google
2023-05-11 00:00:00 UTC,캉카스백화점_GDN,4853,12820,1.578388294,4.613723572,34,3682.193095,1.635770135,12140.76009,Google
2023-08-01 00:00:00 UTC,캉카스백화점_GDN,210,17834,3.468085205,4.76597813,34,2914.408561,2.684401138,7446.98132,Google
2024-03-17 00:00:00 UTC,캉카스백화점_GDN,4038,12014,4.095274983,0.779702247,34,712.1074836,1.296627607,9092.236911,Google
2024-06-01 00:00:00 UTC,캉카스백화점_GDN,1834,23689,4.264063383,4.755502667,34,4333.785498,2.987080426,18625.47534,Google
2024-06-27 00:00:00 UTC,캉카스백화점_GDN,1345,9565,3.217610323,2.039275176,34,4742.95012,1.256035975,15228.55461,Google
2024-08-08 00:00:00 UTC,캉카스백화점_GDN,3846,17716,3.820420613,0.833882437,34,1568.690065,1.080386748,14635.41235,Google
2023-11-03 00:00:00 UTC,캉카스백화점_GDN,533,17752,2.22892972,1.206558224,35,3569.808356,1.386707704,18397.05458,Google
2023-12-17 00:00:00 UTC,캉카스백화점_GDN,4429,13161,1.005580624,0.423721639,35,3513.965759,2.03805696,14361.22084,Google
2023-12-19 00:00:00 UTC,캉카스백화점_GDN,4841,18010,4.787521975,2.076759457,35,1242.095481,2.586683557,7326.224461,Google
2024-01-04 00:00:00 UTC,캉카스백화점_GDN,2228,23473,4.388312751,4.001210132,35,4838.967079,2.469685182,18664.08832,Google
2024-08-29 00:00:00 UTC,캉카스백화점_GDN,939,37115,4.9813283,4.264702366,35,3558.920257,1.362891208,19090.14118,Google
2023-02-25 00:00:00 UTC,캉카스백화점_GDN,4425,31475,3.505359583,3.037679712,36,3056.092264,1.330463145,9705.254297,Google
2023-04-01 00:00:00 UTC,캉카스백화점_GDN,3163,16512,2.156103132,1.607213391,36,440.3708942,2.940372348,19424.72788,Google
2023-07-23 00:00:00 UTC,캉카스백화점_GDN,4890,26600,2.937179142,2.307516761,36,2667.472203,1.539669552,4256.095773,Google
2023-09-22 00:00:00 UTC,캉카스백화점_GDN,2970,32412,4.404075274,2.175747799,36,2506.939571,2.480262087,9650.116818,Google
2023-11-25 00:00:00 UTC,캉카스백화점_GDN,3579,17005,2.29252683,3.669193012,36,3133.6131,2.742343906,2744.237539,Google
2024-01-26 00:00:00 UTC,캉카스백화점_GDN,929,33608,4.828045549,2.127348614,36,3166.968859,2.089433623,19860.14318,Google
2024-02-15 00:00:00 UTC,캉카스백화점_GDN,3609,46951,4.66893732,0.586884861,36,1959.184681,1.559107243,5056.116363,Google
2024-04-02 00:00:00 UTC,캉카스백화점_GDN,3461,8412,2.124927616,4.180712945,36,3231.584272,1.333047769,5770.261548,Google
2023-01-09 00:00:00 UTC,캉카스백화점_GDN,860,29041,1.785040996,4.63592238,37,3976.133691,2.566043578,19471.62345,Google
2023-03-06 00:00:00 UTC,캉카스백화점_GDN,3272,40142,4.256801069,4.349251851,37,437.8449519,1.23341136,18633.4785,Google
2023-06-02 00:00:00 UTC,캉카스백화점_GDN,1791,47444,3.724055462,4.373831707,37,364.0115553,1.065086194,16308.11563,Google
2023-07-07 00:00:00 UTC,캉카스백화점_GDN,876,33544,3.583390518,0.964921555,37,2292.998065,1.634061287,6933.239417,Google
2023-11-12 00:00:00 UTC,캉카스백화점_GDN,1567,40990,2.399148903,1.707717997,37,4340.693261,1.87889259,2999.429002,Google
2024-04-14 00:00:00 UTC,캉카스백화점_GDN,3174,40278,2.325981973,2.846110414,37,1004.913162,1.482728075,12959.85807,Google
2024-07-30 00:00:00 UTC,캉카스백화점_GDN,3182,22814,2.610050407,2.68662348,37,2913.612255,2.101144841,16038.4196,Google
2023-02-01 00:00:00 UTC,캉카스백화점_GDN,1403,33274,1.554005857,3.320128389,38,1884.432401,2.67913903,9283.820778,Google
2023-04-18 00:00:00 UTC,캉카스백화점_GDN,2741,36852,2.148993019,2.944815368,38,2305.192733,2.505296995,18063.81514,Google
2024-02-29 00:00:00 UTC,캉카스백화점_GDN,4662,27884,4.848186515,4.100261024,38,1852.967354,2.894235004,19938.90427,Google
2024-04-16 00:00:00 UTC,캉카스백화점_GDN,2884,40242,3.235561058,4.520112279,38,4041.699807,2.069567078,19870.53369,Google
2024-05-10 00:00:00 UTC,캉카스백화점_GDN,686,10892,4.643226774,1.013222857,38,3833.225122,2.716226496,10122.81751,Google
2024-05-21 00:00:00 UTC,캉카스백화점_GDN,3277,26051,3.314453032,0.934632948,38,2353.866419,1.221031811,11268.75433,Google
2023-01-11 00:00:00 UTC,캉카스백화점_GDN,4649,43490,2.574688616,3.060283889,39,3995.539629,1.449732437,5119.38207,Google
2023-03-30 00:00:00 UTC,캉카스백화점_GDN,3472,47086,4.453982539,0.23083221,39,3891.593772,1.444221298,6092.930372,Google
2023-09-29 00:00:00 UTC,캉카스백화점_GDN,612,30093,1.407750005,2.023009624,39,806.5037133,1.906449899,4570.925272,Google
2023-10-02 00:00:00 UTC,캉카스백화점_GDN,3748,19150,1.847336304,2.052002355,39,4381.673282,2.921757102,3700.213048,Google
2024-01-24 00:00:00 UTC,캉카스백화점_GDN,2594,22242,4.822053872,1.943471232,39,2799.303388,1.476529794,11147.35699,Google
2024-02-18 00:00:00 UTC,캉카스백화점_GDN,1434,9467,2.886608877,2.331818559,39,541.9801078,2.525511428,19320.24133,Google
2023-01-15 00:00:00 UTC,캉카스백화점_GDN,1846,44442,1.732528993,0.227204602,40,2864.736121,2.508553041,2667.015292,Google
2023-06-28 00:00:00 UTC,캉카스백화점_GDN,3018,7059,1.127382904,4.678234599,40,1004.895992,1.494707291,12409.69205,Google
2023-01-30 00:00:00 UTC,캉카스백화점_GDN,2051,40724,3.161567792,2.969627695,41,2682.575372,2.728564069,1417.372633,Google
2023-04-14 00:00:00 UTC,캉카스백화점_GDN,634,46193,1.750779117,3.183540354,41,3380.98355,1.425272235,16891.85035,Google
2023-07-01 00:00:00 UTC,캉카스백화점_GDN,3539,16110,1.137906438,0.887643745,41,1058.177086,1.298538475,19218.71492,Google
2023-07-12 00:00:00 UTC,캉카스백화점_GDN,694,1583,1.778759207,4.138694825,41,3851.729045,2.365878619,5579.048818,Google
2023-10-22 00:00:00 UTC,캉카스백화점_GDN,3536,32000,0.536158049,3.758777501,41,4110.654151,2.01023242,19846.03291,Google
2023-11-07 00:00:00 UTC,캉카스백화점_GDN,2638,16761,3.428970183,3.238593713,41,4114.45023,1.891146942,17138.30288,Google
